id	status	implementation	tests	documentation	notes
OAS-3.1.2-0163	implemented	response/select.go	response/select_test.go	README.md#response-selection	Response selection applies exact-code precedence over uppercase wildcard ranges and then uses default as fallback.
OAS-3.1.2-0164	implemented	validate/responses.go	validate/responses_test.go	README.md#parse-and-validate	Every operation Responses Object is checked for a default, exact HTTP response code, or uppercase response range.
OAS-3.1.2-0165	implemented	validate/responses.go	validate/responses_test.go	README.md#parse-and-validate	Responses without an explicit successful status are reported as recommendations.
OAS-3.1.2-0166	implemented	response/select.go	response/select_test.go	README.md#response-selection	response.Select chooses an exact three-digit response before an uppercase wildcard range and default.
OAS-3.1.2-0167	implemented	response/select.go	response/select_test.go	README.md#response-selection	Response selection applies exact-code precedence over uppercase wildcard ranges and then uses default as fallback.
OAS-3.1.2-0168	implemented	oas31/model_generated.go	oas31/model_generated_test.go	README.md#typed-views-and-lossless-values	Generated typed accessors retain each x- extension name and its lossless value on every extension-capable object.
OAS-3.1.2-0169	implemented	validate/document.go	validate/required_fields_test.go	README.md#parse-and-validate	Pinned official data-model validation rejects omission, with explicit cross-version required-field tests.
OAS-3.1.2-0170	implemented	document.go	document_test.go	README.md#typed-views-and-lossless-values	CommonMark source is accepted as an opaque description string and preserved losslessly without rendering.
OAS-3.1.2-0171	implemented	response/select.go	response/select_test.go	README.md#response-selection	response.Headers removes Content-Type case-insensitively from Response Object header maps.
OAS-3.1.2-0172	implemented	oas31/model_generated.go	oas31/model_generated_test.go	README.md#typed-views-and-lossless-values	Generated typed accessors retain each x- extension name and its lossless value on every extension-capable object.
OAS-3.1.2-0173	implemented	oas31/model_generated.go	oas31/model_generated_test.go	README.md#typed-views-and-lossless-values	Generated typed accessors retain each x- extension name and its lossless value on every extension-capable object.
OAS-3.1.2-0174	implemented	document.go	document_test.go	README.md#typed-views-and-lossless-values	CommonMark source is accepted as an opaque description string and preserved losslessly without rendering.
OAS-3.1.2-0175	implemented	oas31/model_generated.go	oas31/model_generated_test.go	README.md#typed-views-and-lossless-values	Generated typed accessors retain each x- extension name and its lossless value on every extension-capable object.
OAS-3.1.2-0176	implemented	validate/examples.go	validate/examples_test.go	README.md#parse-and-validate	Inline, referenced, and explicitly retrieved JSON example values are checked against every compilable associated schema.
OAS-3.1.2-0177	implemented	validate/examples.go	validate/examples_test.go	README.md#parse-and-validate	Inline and internally referenced examples are checked against compilable associated schemas and incompatibility is reported.
OAS-3.1.2-0178	implemented	validate/examples.go	validate/examples_test.go	README.md#parse-and-validate	Examples are schema-checked; parameter, header, and form serialization is built in, while explicit codecs validate any additional media representation without implicit I/O.
OAS-3.1.2-0179	implemented	validate/examples.go	validate/examples_test.go	README.md#parse-and-validate	Parameter, header, and media-type examples are validated as the effective examples without substituting Schema Object annotations.
OAS-3.1.2-0180	implemented	validate/links.go	validate/links_test.go	README.md#parse-and-validate	Mutual exclusion and URI syntax are checked, and authorized internal, relative, and external targets must identify Operation Objects.
OAS-3.1.2-0181	implemented	validate/references.go	validate/links_test.go	README.md#references	Relative operationRef values resolve from the explicitly supplied document base through the authorized resolver.
OAS-3.1.2-0182	implemented	document.go	document_test.go	README.md#typed-views-and-lossless-values	CommonMark source is accepted as an opaque description string and preserved losslessly without rendering.
OAS-3.1.2-0183	implemented	oas31/model_generated.go	oas31/model_generated_test.go	README.md#typed-views-and-lossless-values	Generated typed accessors retain each x- extension name and its lossless value on every extension-capable object.
OAS-3.1.2-0184	implemented	validate/links.go	validate/links_test.go	README.md#parse-and-validate	Every Link Object must select exactly one operation target field.
OAS-3.1.2-0185	implemented	validate/links.go	validate/links_test.go	README.md#parse-and-validate	Link operation identifiers must select exactly one operation across inline, reusable, and authorized external Path Item and Callback operations.
OAS-3.1.2-0186	implemented	validate/links.go	validate/links_test.go	README.md#parse-and-validate	Link operation identifiers are resolved only within the complete authorized OpenAPI Description operation inventory.
OAS-3.1.2-0187	implemented	validate/links.go	validate/links_test.go	README.md#parse-and-validate	Ambiguous unqualified Link parameter names produce an explicit validation error.
OAS-3.1.2-0188	implemented	validate/links.go	validate/links_test.go	README.md#parse-and-validate	Ambiguous unqualified Link parameter names produce an explicit validation error.
OAS-3.1.2-0189	implemented	validate/links.go	validate/links_test.go	README.md#parse-and-validate	Location-qualified Link parameter names take precedence over same-spelled unqualified target names.
OAS-3.1.2-0190	implemented	validate/links.go	validate/links_test.go	README.md#parse-and-validate	Relative operationRef values resolve operations that do not declare operationId.
OAS-3.1.2-0191	implemented	validate/links.go	validate/links_test.go	README.md#parse-and-validate	Link request expressions are checked against effective parent parameters across inline, reusable, and authorized external Path Item and Callback operations.
OAS-3.1.2-0192	implemented	validate/headers.go	validate/headers_test.go	README.md#parse-and-validate	Header Objects reject explicit identity, non-header traits, and non-simple styles.
OAS-3.1.2-0193	implemented	validate/headers.go	validate/headers_test.go	README.md#parse-and-validate	Header Objects reject explicit identity, non-header traits, and non-simple styles.
OAS-3.1.2-0194	implemented	validate/headers.go	validate/headers_test.go	README.md#parse-and-validate	Header Objects reject explicit identity, non-header traits, and non-simple styles.
OAS-3.1.2-0195	implemented	validate/headers.go	validate/headers_test.go	README.md#parse-and-validate	Header Objects reject explicit identity, non-header traits, and non-simple styles.
OAS-3.1.2-0196	implemented	validate/headers.go	validate/headers_test.go	README.md#parse-and-validate	Header Objects reject explicit identity, non-header traits, and non-simple styles.
OAS-3.1.2-0197	implemented	validate/document.go	validate/parameters_test.go	README.md#parse-and-validate	Common Header Object fields remain valid when serialization is defined with content rather than schema.
OAS-3.1.2-0198	implemented	document.go	document_test.go	README.md#typed-views-and-lossless-values	CommonMark source is accepted as an opaque description string and preserved losslessly without rendering.
OAS-3.1.2-0199	implemented	validate/deprecated.go	validate/deprecated_test.go	README.md#parse-and-validate	Validation emits a stable warning for every Header Object declared deprecated.
OAS-3.1.2-0200	implemented	oas31/model_generated.go	oas31/model_generated_test.go	README.md#typed-views-and-lossless-values	Generated typed accessors retain each x- extension name and its lossless value on every extension-capable object.
OAS-3.1.2-0201	implemented	validate/examples.go	validate/examples_test.go	README.md#parameter-serialization	Header Parameter examples use the simple-style codec and Header Object examples reject included field names for inline, internal, and explicitly resolved external schemas.
OAS-3.1.2-0202	implemented	parameter/encode.go	parameter/encode_test.go	README.md#parameter-serialization	Header and cookie-style values pass through without percent encoding, decoding, quoting, or escaping.
OAS-3.1.2-0203	implemented	parameter/encode.go	parameter/encode_test.go	README.md#parameter-serialization	Header and cookie-style values pass through without percent encoding, decoding, quoting, or escaping.
OAS-3.1.2-0204	implemented	parameter/encode.go	parameter/encode_test.go	README.md#parameter-serialization	Header and cookie-style values pass through without percent encoding, decoding, quoting, or escaping.
OAS-3.1.2-0205	implemented	validate/examples.go	validate/examples_test.go	README.md#parse-and-validate	Header examples are schema-checked, Header Parameter examples use the codec, and field names are rejected for inline, internal, and explicitly resolved external schemas.
OAS-3.1.2-0206	implemented	validate/examples.go	validate/examples_test.go	README.md#parse-and-validate	Singular and named Header examples are exclusive, override schema annotations, and are checked against the associated schema.
OAS-3.1.2-0207	implemented	validate/headers.go	validate/headers_test.go	README.md#parse-and-validate	Every inline Header Object content map is checked for exactly one entry.
OAS-3.1.2-0208	implemented	validate/document.go	validate/required_fields_test.go	README.md#parse-and-validate	Pinned official data-model validation rejects omission, with explicit cross-version required-field tests.
OAS-3.1.2-0209	implemented	document.go	document_test.go	README.md#typed-views-and-lossless-values	CommonMark source is accepted as an opaque description string and preserved losslessly without rendering.
OAS-3.1.2-0210	implemented	oas31/model_generated.go	oas31/model_generated_test.go	README.md#typed-views-and-lossless-values	Generated typed accessors retain each x- extension name and its lossless value on every extension-capable object.
OAS-3.1.2-0211	implemented	validate/document.go	validate/required_fields_test.go	README.md#parse-and-validate	Reference-only sibling fields cannot form a Reference Object unless the required $ref identifier is present.
OAS-3.1.2-0212	implemented	reference/resolve.go	reference/errors_test.go	README.md#references	Reference identifiers are parsed as URI references and malformed syntax retains ErrInvalidReference classification.
OAS-3.1.2-0213	implemented	reference/dereference.go	reference/dereference_test.go	README.md#references	Dereferencing and semantic diffing apply summary only to referenced Example and Path Item Objects.
OAS-3.1.2-0214	implemented	reference/dereference.go	reference/dereference_test.go	README.md#references	Dereferencing and semantic diffing apply description only when the referenced object type defines it.
OAS-3.1.2-0215	implemented	document.go	document_test.go	README.md#typed-views-and-lossless-values	CommonMark source is accepted as an opaque description string and preserved losslessly without rendering.
OAS-3.1.2-0216	implemented	reference/dereference.go	validate/references_test.go	README.md#references	Validation ignores additional Reference Object properties and dereferencing discards them from the resolved target.
OAS-3.1.2-0217	implemented	jsonschema/compiler.go	jsonschema/compiler_test.go	README.md#openapi-schema-objects	Boolean and empty object schemas evaluate all JSON instance types with standard allow-all or deny-all semantics.
OAS-3.1.2-0218	implemented	jsonschema/compiler.go	jsonschema/compiler_test.go	README.md#openapi-schema-objects	Boolean and empty object schemas evaluate all JSON instance types with standard allow-all or deny-all semantics.
OAS-3.1.2-0219	implemented	document.go	document_test.go	README.md#typed-views-and-lossless-values	CommonMark source is accepted as an opaque description string and preserved losslessly without rendering.
OAS-3.1.2-0220	implemented	jsonschema/compiler.go	jsonschema/compiler_test.go	README.md#openapi-schema-objects	Unknown OpenAPI vocabulary keywords are retained in the lossless schema value and treated as annotations without disabling known constraints.
OAS-3.1.2-0221	implemented	validate/schemas.go	validate/schemas_test.go	README.md#parse-and-validate	XML metadata outside property Schema Objects is reported as ineffective.
OAS-3.1.2-0222	implemented	oas31/model_generated.go	oas31/model_generated_test.go	README.md#typed-views-and-lossless-values	Generated typed accessors retain each x- extension name and its lossless value on every extension-capable object.
OAS-3.1.2-0223	implemented	oas31/model_generated.go	oas31/model_generated_test.go	README.md#typed-views-and-lossless-values	Generated typed accessors retain each x- extension name and its lossless value on every extension-capable object.
OAS-3.1.2-0224	implemented	validate/instance.go	validate/instance_test.go	README.md#parse-and-validate	Explicit directional validation uses readOnly and writeOnly annotations to report request and response constraint violations.
OAS-3.1.2-0225	implemented	validate/instance.go	validate/instance_test.go	README.md#parse-and-validate	Extended directional validation enforces OpenAPI readOnly and writeOnly constraints outside ordinary JSON Schema evaluation.
OAS-3.1.2-0226	implemented	validate/instance.go	validate/instance_test.go	README.md#parse-and-validate	Directional instance validation inspects annotations and values and reports read-only requests or write-only responses as warnings.
OAS-3.1.2-0227	implemented	validate/instance.go	validate/instance_test.go	README.md#parse-and-validate	Directional instance validation inspects annotations and values and reports read-only requests or write-only responses as warnings.
OAS-3.1.2-0228	implemented	validate/schemas.go	validate/schemas_test.go	README.md#parse-and-validate	Discriminator properties must appear in their Schema Object required list.
OAS-3.1.2-0229	implemented	jsonschema/compiler.go	jsonschema/compiler_test.go	README.md#openapi-schema-objects	OpenAPI 3.1 schemas support bounded JSON Schema 2020-12 dynamic anchors and dynamic references.
OAS-3.1.2-0230	implemented	jsonschema/annotated_enum.go	jsonschema/annotated_enum_test.go	README.md#openapi-schema-objects	Bounded optional recognition exposes lossless oneOf or anyOf const values and optional title and description annotations; alternatives containing other keywords are deliberately not classified.
OAS-3.1.2-0231	implemented	jsonschema/compiler.go	jsonschema/compiler_test.go	README.md#openapi-schema-objects	Schema resource roots honor declared dialects, support pinned OAS dialects and explicit loaders, and otherwise use the selected OAS default.
OAS-3.1.2-0232	implemented	jsonschema/compiler.go	jsonschema/compiler_test.go	README.md#openapi-schema-objects	Schema resource roots honor declared dialects, support pinned OAS dialects and explicit loaders, and otherwise use the selected OAS default.
OAS-3.1.2-0233	implemented	jsonschema/compiler.go	jsonschema/compiler_test.go	README.md#openapi-schema-objects	Schema resource roots honor declared dialects, support pinned OAS dialects and explicit loaders, and otherwise use the selected OAS default.
OAS-3.1.2-0234	implemented	jsonschema/compiler.go	jsonschema/compiler_test.go	README.md#openapi-schema-objects	Schema resource roots honor declared dialects, support pinned OAS dialects and explicit loaders, and otherwise use the selected OAS default.
OAS-3.1.2-0235	implemented	jsonschema/compiler.go	jsonschema/compiler_test.go	README.md#json-schema-integration	The document default and per-resource override select the normative OpenAPI 3.1 dialect.
OAS-3.1.2-0236	implemented	jsonschema/compiler.go	jsonschema/compiler_test.go	README.md#openapi-schema-objects	Schema resource roots honor declared dialects, support pinned OAS dialects and explicit loaders, and otherwise use the selected OAS default.
OAS-3.1.2-0237	implemented	jsonschema/dialect_advisory.go	jsonschema/dialect_advisory_test.go	README.md#openapi-schema-objects	Standalone and incomplete-document Schema Objects receive a machine-checkable recommendation for an explicit, absolute, fragment-free dialect declaration.
OAS-3.1.2-0238	implemented	validate/instance.go	validate/instance_test.go	README.md#discriminator-selection	OpenAPI discriminator hints remain independent from canonical Schema Object validation outcomes.
OAS-3.1.2-0239	implemented	validate/schemas.go	validate/schemas_test.go	README.md#parse-and-validate	The selected official Schema Object rules require discriminator propertyName and cross-version tests exercise the requirement.
OAS-3.1.2-0240	implemented	validate/schemas.go	validate/schemas_test.go	README.md#parse-and-validate	Discriminator properties absent from required produce a stable semantic diagnostic.
OAS-3.1.2-0241	implemented	oas31/model_generated.go	oas31/model_generated_test.go	README.md#typed-views-and-lossless-values	Generated typed accessors retain each x- extension name and its lossless value on every extension-capable object.
OAS-3.1.2-0242	implemented	validate/schemas.go	validate/schemas_test.go	README.md#discriminator-selection	Adjacent oneOf and anyOf lists must include mapping targets and every known transitive allOf descendant; parent-only discriminators retain inherited alternatives.
OAS-3.1.2-0243	implemented	validate/schemas.go	validate/schemas_test.go	README.md#discriminator-selection	A discriminator on a named parent schema discovers every transitive named allOf descendant as an alternative.
OAS-3.1.2-0244	implemented	discriminator/select.go	discriminator/select_test.go	README.md#discriminator-selection	Bounded selection uses string mapping keys, treats bare ambiguous targets as schema names, and recognizes explicitly URI-shaped targets.
OAS-3.1.2-0245	implemented	discriminator/select.go	discriminator/select_test.go	README.md#discriminator-selection	Bounded selection uses string mapping keys, treats bare ambiguous targets as schema names, and recognizes explicitly URI-shaped targets.
OAS-3.1.2-0246	implemented	discriminator/select.go	discriminator/select_test.go	README.md#discriminator-selection	Bounded selection uses string mapping keys, treats bare ambiguous targets as schema names, and recognizes explicitly URI-shaped targets.
OAS-3.1.2-0247	implemented	discriminator/select.go	discriminator/select_test.go	README.md#discriminator-selection	Bounded selection uses string mapping keys, treats bare ambiguous targets as schema names, and recognizes explicitly URI-shaped targets.
OAS-3.1.2-0248	implemented	jsonschema/compiler.go	jsonschema/compiler_test.go	README.md#openapi-schema-objects	OpenAPI response schemas can evaluate oneOf alternatives across every supported OpenAPI revision.
OAS-3.1.2-0249	implemented	validate/instance.go	validate/instance_test.go	README.md#discriminator-selection	Canonical oneOf validation remains authoritative while discriminator selection is an independent hint.
OAS-3.1.2-0250	implemented	discriminator/select.go	discriminator/select_test.go	README.md#discriminator-selection	Explicit mappings override implicit schema-name selection and return the mapped target without I/O.
OAS-3.1.2-0251	implemented	validate/instance.go	validate/instance_test.go	README.md#discriminator-selection	Instance validation accepts explicit or implicit local targets and fails with a stable diagnostic when no local schema can be determined.
OAS-3.1.2-0252	implemented	validate/schemas.go	validate/schemas_test.go	README.md#parse-and-validate	Array XML metadata warns when no explicit element name is declared.
OAS-3.1.2-0253	implemented	validate/schemas.go	validate/schemas_test.go	README.md#parse-and-validate	XML namespaces are checked as non-relative URIs.
OAS-3.1.2-0254	implemented	validate/schemas.go	validate/schemas_test.go	README.md#parse-and-validate	XML wrapped is restricted to array Schema Objects.
OAS-3.1.2-0255	implemented	oas31/model_generated.go	oas31/model_generated_test.go	README.md#typed-views-and-lossless-values	Generated typed accessors retain each x- extension name and its lossless value on every extension-capable object.
OAS-3.1.2-0256	implemented	xmlvalue/null.go	xmlvalue/null_test.go	README.md#xml-null-handling	Null elements use an empty xsi:nil representation and null attributes are omitted; the reverse path is schema-aware.
OAS-3.1.2-0257	implemented	xmlvalue/null.go	xmlvalue/null_test.go	README.md#xml-null-handling	NullPlan exposes attribute omission, and the documented interoperability policy recommends optional rather than nullable attribute properties.
OAS-3.1.2-0258	implemented	xmlvalue/null.go	xmlvalue/null_test.go	README.md#xml-null-handling	RestoreOmittedAttribute adds null exactly when the compiled property Schema Object accepts null and otherwise preserves absence.
OAS-3.1.2-0259	implemented	validate/document.go	validate/required_fields_test.go	README.md#parse-and-validate	Pinned official data-model validation enforces conditional security and OAuth fields across every supported revision.
OAS-3.1.2-0260	implemented	document.go	document_test.go	README.md#typed-views-and-lossless-values	CommonMark source is accepted as an opaque description string and preserved losslessly without rendering.
OAS-3.1.2-0261	implemented	validate/document.go	validate/required_fields_test.go	README.md#parse-and-validate	Pinned official data-model validation enforces conditional security and OAuth fields across every supported revision.
OAS-3.1.2-0262	implemented	validate/document.go	validate/required_fields_test.go	README.md#parse-and-validate	Pinned official data-model validation enforces conditional security and OAuth fields across every supported revision.
OAS-3.1.2-0263	implemented	validate/document.go	validate/required_fields_test.go	README.md#parse-and-validate	Pinned official data-model validation enforces conditional security and OAuth fields across every supported revision.
OAS-3.1.2-0264	implemented	validate/security.go	validate/security_test.go	README.md#parse-and-validate	HTTP authentication scheme names are checked case-insensitively against the checksum-pinned IANA registry.
OAS-3.1.2-0265	implemented	validate/document.go	validate/required_fields_test.go	README.md#parse-and-validate	Pinned official data-model validation enforces conditional security and OAuth fields across every supported revision.
OAS-3.1.2-0266	implemented	validate/document.go	validate/required_fields_test.go	README.md#parse-and-validate	Pinned official data-model validation enforces conditional security and OAuth fields across every supported revision.
OAS-3.1.2-0267	implemented	oas31/model_generated.go	oas31/model_generated_test.go	README.md#typed-views-and-lossless-values	Generated typed accessors retain each x- extension name and its lossless value on every extension-capable object.
OAS-3.1.2-0268	implemented	oas31/model_generated.go	oas31/model_generated_test.go	README.md#typed-views-and-lossless-values	Generated typed accessors retain each x- extension name and its lossless value on every extension-capable object.
OAS-3.1.2-0269	implemented	validate/document.go	validate/required_fields_test.go	README.md#parse-and-validate	Pinned official data-model validation enforces conditional security and OAuth fields across every supported revision.
OAS-3.1.2-0270	implemented	validate/security.go	validate/security_test.go	README.md#parse-and-validate	OAuth authorization URL references are syntax-checked.
OAS-3.1.2-0271	implemented	validate/document.go	validate/required_fields_test.go	README.md#parse-and-validate	Pinned official data-model validation enforces conditional security and OAuth fields across every supported revision.
OAS-3.1.2-0272	implemented	validate/security.go	validate/security_test.go	README.md#parse-and-validate	OAuth token URL references are syntax-checked.
OAS-3.1.2-0273	implemented	validate/security.go	validate/security_test.go	README.md#parse-and-validate	OAuth refresh URL references are syntax-checked when present.
OAS-3.1.2-0274	implemented	validate/document.go	validate/required_fields_test.go	README.md#parse-and-validate	Pinned official data-model validation enforces conditional security and OAuth fields across every supported revision.
OAS-3.1.2-0275	implemented	validate/document.go	validate/required_fields_test.go	README.md#parse-and-validate	OAuth flow validation requires the scopes field while accepting an empty scope map.
OAS-3.1.2-0276	implemented	oas31/model_generated.go	oas31/model_generated_test.go	README.md#typed-views-and-lossless-values	Generated typed accessors retain each x- extension name and its lossless value on every extension-capable object.
OAS-3.1.2-0277	implemented	validate/security.go	validate/security_test.go	README.md#security-requirements	Declared inline, internal, and explicitly resolved external Security Schemes drive OAuth scope validation.
OAS-3.1.2-0278	implemented	security/evaluate.go	security/evaluate_test.go	README.md#security-requirements	Security Requirement array entries are alternative authorization choices.
OAS-3.1.2-0279	implemented	security/evaluate.go	security/evaluate_test.go	README.md#security-requirements	Every scheme within one Security Requirement Object must be satisfied.
OAS-3.1.2-0280	implemented	validate/security.go	validate/security_test.go	README.md#security-requirements	Inline, internal, and explicitly resolved external schemes enforce OAuth scopes and non-OAuth role labels.
OAS-3.1.2-0281	implemented	validate/security.go	validate/security_test.go	README.md#security-requirements	OAuth requirement scope lists may be empty for inline, internal, and explicitly resolved external schemes.
OAS-3.1.2-0282	implemented	validate/security.go	validate/security_test.go	README.md#security-requirements	Non-OAuth requirement role labels remain accepted after inline, internal, or external scheme resolution.
OAS-3.1.2-0283	implemented	oas31/model_generated.go	oas31/model_generated_test.go	README.md#typed-views-and-lossless-values	Generated typed accessors retain each x- extension name and its lossless value on every extension-capable object.
OAS-3.1.2-0284	implemented	document.go	document_test.go	README.md#typed-views-and-lossless-values	Arbitrary specification extensions remain lossless and are exposed independently without implying extension-specific semantics.
OAS-3.1.2-0285	implemented	document.go	document_test.go	README.md#typed-views-and-lossless-values	Arbitrary specification extensions remain lossless and are exposed independently without implying extension-specific semantics.
OAS-3.1.2-0286	implemented	validate/document.go	validate/paths_test.go	README.md#parse-and-validate	Empty Paths and Path Item Objects are accepted across every supported version; authorization-driven filtering is an optional producer concern.
OAS-3.1.2-0287	implemented	compose/filter.go	compose/filter_test.go	README.md#operation-filtering	An explicit caller predicate can retain or remove operations according to their security requirements.
OAS-3.1.2-0288	implemented	validate/document.go	validate/paths_test.go	README.md#parse-and-validate	Validation accepts both empty Paths Objects and visible empty Path Item Objects across supported revisions.
OAS-3.1.2-0289	implemented	validate/document.go	validate/paths_test.go	README.md#parse-and-validate	Validation accepts both empty Paths Objects and visible empty Path Item Objects across supported revisions.
OAS-3.1.2-0290	implemented	parameter/encode.go	parameter/encode_test.go	README.md#parameter-serialization	The codec uses the permitted direct construction strategy and never invokes RFC 6570 expansion implicitly.
OAS-3.1.2-0291	implemented	parameter/encode.go	parameter/encode_test.go	README.md#parameter-serialization	parameter.Encode handles every defined non-template style combination with RFC 6570-equivalent delimiter and percent-encoding behavior.
OAS-3.1.2-0292	implemented	parameter/encode.go	parameter/encode_test.go	README.md#parameter-serialization	The optional URI Template construction strategy is unnecessary because parameter.Encode produces the required delimited output directly.
OAS-3.1.2-0293	implemented	parameter/encode.go	parameter/encode_test.go	README.md#parameter-serialization	Parameter names and values are percent-encoded independently before delimiters are assembled.
OAS-3.1.2-0294	implemented	parameter/encode.go	parameter/encode_test.go	README.md#parameter-serialization	Direct serialization performs exactly one encoding pass and cannot double-encode base64 data through later RFC 6570 expansion.
OAS-3.1.2-0295	implemented	media/encoding.go	media/encoding_test.go	README.md#parse-and-validate	Version-aware codecs select form-urlencoded and multipart-specific percent-encoding rather than applying one global character set.
OAS-3.1.2-0296	implemented	media/encoding.go	media/encoding_test.go	README.md#parse-and-validate	Multipart form-data serialization never applies URI percent-encoding and preserves caller-supplied percent-encoded data.
OAS-3.1.2-0297	implemented	reference/resolve.go	reference/resolve_test.go	README.md#parse-and-validate	RFC 3986 remains the current default and applications needing historical interoperability are explicitly advised to apply RFC 1738 rules additionally.
OAS-3.1.2-0298	implemented	media/encoding.go	media/encoding_test.go	README.md#parse-and-validate	Form body encoding applies the WHATWG application/x-www-form-urlencoded percent-encode set, including space as plus and tilde as percent-encoded.
OAS-3.1.2-0299	implemented	media/encoding.go	media/encoding_test.go	README.md#parse-and-validate	The dedicated bounded form codec performs its own strict percent-encoding and does not delegate to permissive generic query parsing.
OAS-3.1.2-0300	implemented	parameter/encode.go	parameter/encode_test.go	README.md#parameter-serialization	Deep-object brackets and pipe-delimited and space-delimited separators are percent-encoded.
OAS-3.1.2-0301	implemented	parameter/escape.go	parameter/escape_test.go	README.md#parameter-serialization	A bounded reversible pre-serialization convention distinguishes literal brackets, pipes, spaces, and percent signs while the standard codec still percent-encodes structural delimiters.
OAS-3.1.2-0302	implemented	implicit/resolve.go	implicit/resolve_test.go	README.md#implicit-connections	SecuritySchemes component names in referenced documents resolve from the caller-designated entry document by default.
OAS-3.2.0-0001	implemented	specversion/version.go	specversion/version_test.go	README.md#supported-document-lines	Version retains the exact patch while Dialect exposes the governing major-minor feature set.
OAS-3.2.0-0002	implemented	document.go	document_test.go	README.md#supported-document-lines	Every pinned 3.0 and 3.1 patch is accepted under its minor-line dialect while unsupported future versions are rejected.
OAS-3.2.0-0003	implemented	specversion/version.go	document_test.go	README.md#supported-document-lines	Patch identity remains visible for the version-specific semantic branches and tests that differ within a minor line.
OAS-3.2.0-0004	implemented	validate/document.go	validate/document_test.go	README.md#parse-and-validate	The package deliberately rejects or reports ambiguous inputs instead of emulating undefined historical behavior.
OAS-3.2.0-0005	implemented	validate/document.go	validate/document_test.go	README.md#parse-and-validate	The package deliberately rejects or reports ambiguous inputs instead of emulating undefined historical behavior.
OAS-3.2.0-0006	implemented	validate/document.go	validate/document_test.go	README.md#parse-and-validate	The package deliberately rejects or reports ambiguous inputs instead of emulating undefined historical behavior.
OAS-3.2.0-0007	implemented	parse/json.go	parse/json_test.go	README.md#parse-and-validate	Duplicate JSON object and YAML mapping names are rejected before patterned fields can collide.
OAS-3.2.0-0008	implemented	parse/yaml.go	parse/yaml_test.go	README.md	YAML input is constrained to the JSON-compatible YAML 1.2 semantic subset.
OAS-3.2.0-0009	implemented	parse/yaml.go	parse/yaml_test.go	README.md	YAML input is constrained to the JSON-compatible YAML 1.2 semantic subset.
OAS-3.2.0-0010	implemented	document.go	document_test.go	README.md#typed-views-and-lossless-values	Rich-text source is preserved byte-for-byte; this package does not render rich text, so the conditional CommonMark renderer requirement does not apply.
OAS-3.2.0-0011	implemented	document.go	document_test.go	README.md#typed-views-and-lossless-values	Rich-text source is preserved byte-for-byte; this package does not render rich text or define extension rendering semantics.
OAS-3.2.0-0012	implemented	document.go	document_test.go	README.md#typed-views-and-lossless-values	The package deliberately defines no rich-text rendering extensions and preserves extension source for caller-owned renderers.
OAS-3.2.0-0013	implemented	document.go	document_test.go	README.md#typed-views-and-lossless-values	The documented opaque-source policy prevents package-specific rendering extensions from being mistaken for interoperable OpenAPI behavior.
OAS-3.2.0-0014	implemented	validate/schemas.go	validate/prose_authority_internal_test.go	README.md#parse-and-validate	Prose-derived object diagnostics remain active and authoritative even when the informational schema validator reports success.
OAS-3.2.0-0015	implemented	oas32/model_generated.go	oas32/model_generated_test.go	README.md#typed-views-and-lossless-values	Generated fields preserve optional absence independently from explicit null and concrete values.
OAS-3.2.0-0016	implemented	oas32/model_generated.go	oas32/model_generated_test.go	README.md#typed-views-and-lossless-values	Generated fields preserve optional absence independently from explicit null and concrete values.
OAS-3.2.0-0017	implemented	oas32/model_generated.go	oas32/model_generated_test.go	README.md#typed-views-and-lossless-values	Generated fields preserve optional absence independently from explicit null and concrete values.
OAS-3.2.0-0018	implemented	oas32/model_generated.go	oas32/model_generated_test.go	README.md#typed-views-and-lossless-values	Generated fields preserve optional absence independently from explicit null and concrete values.
OAS-3.2.0-0019	implemented	validate/root.go	validate/root_test.go	README.md#parse-and-validate	The root must contain components, paths, or webhooks.
OAS-3.2.0-0020	implemented	document.go	document_test.go	README.md#supported-document-lines	The OpenAPI marker is required for document selection.
OAS-3.2.0-0021	implemented	version.go	version_test.go	README.md#supported-document-lines	The exact supported specification version is parsed and preserved.
OAS-3.2.0-0022	implemented	document.go	document_test.go	README.md#supported-document-lines	The openapi marker selects the version-specific document model and remains available as the exact specification version.
OAS-3.2.0-0023	implemented	validate/root.go	validate/root_test.go	README.md#parse-and-validate	The self-assigned document identifier must be a URI reference.
OAS-3.2.0-0024	implemented	reference/resolve.go	reference/resolve_test.go	README.md#references	OpenAPI 3.2 $self is parsed as a URI reference and becomes the canonical base for relative API description references.
OAS-3.2.0-0025	implemented	validate/document.go	validate/required_fields_test.go	README.md#parse-and-validate	Pinned official data-model validation rejects omission, with explicit cross-version required-field tests.
OAS-3.2.0-0026	implemented	document.go	document_test.go	README.md#typed-views-and-lossless-values	Info metadata remains lossless and available to callers and tooling without package-imposed interpretation.
OAS-3.2.0-0027	implemented	validate/root.go	validate/root_test.go	README.md#parse-and-validate	Root schema dialect identifiers must be non-relative URIs.
OAS-3.2.0-0028	implemented	compose/filter.go	compose/filter_test.go	README.md#operation-filtering	Webhook Path Items are exposed as ordinary operation-bearing surfaces and can be independently retained or removed.
OAS-3.2.0-0029	implemented	compose/filter.go	compose/filter_test.go	README.md#operation-filtering	Webhook Path Items are exposed as ordinary operation-bearing surfaces and can be independently retained or removed.
